Fwd_IAT_Max,Bwd_IAT_Max,PSH_Flag_Cnt,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Active_Max,Idle_Max,Label,Cat
0,117,0,1403,0,709,0,0,2,1418,0,117,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,83,Anomaly,Scan
0,6070,0,0,0,0,0,0,2,0,0,6070,Anomaly,DoS
5,0,0,42.66666667,32,32,2,64,1,32,0,15,Anomaly,Mirai
0,77,0,56,0,36,0,0,2,72,0,77,Anomaly,Mirai
72,0,0,1728.5,1351.333333,1430,3,4054,1,1430,0,122,Anomaly,Mirai
0,0,0,1681,502,1430,1,502,1,1430,0,77,Anomaly,Mirai
70,0,0,1470.4,1123,1430,4,4492,1,1430,0,70,Anomaly,Mirai
6,0,0,42.66666667,32,32,2,64,1,32,0,14,Anomaly,Mirai
0,3481,0,0,0,0,0,0,2,0,0,3481,Anomaly,DoS
0,314,0,2082,0,1388,0,0,2,2776,0,314,Normal,Normal
0,115,0,1403,0,709,0,0,2,1418,0,115,Anomaly,Scan
0,6422,0,0,0,0,0,0,2,0,0,6422,Anomaly,DoS
0,3088,0,0,0,0,0,0,2,0,0,3088,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,83,Anomaly,Scan
0,9996,0,0,0,0,0,0,2,0,0,9996,Anomaly,DoS
6,0,0,40,32,32,3,96,1,32,0,182,Anomaly,Mirai
75,0,0,0,0,0,2,0,1,0,0,85,Anomaly,MITM ARP Spoofing
221,0,0,42.66666667,32,32,2,64,1,32,0,221,Anomaly,Mirai
196,0,0,1921.333333,1441,1441,2,2882,1,1441,0,196,Anomaly,Mirai
71,0,0,0,0,0,2,0,1,0,0,72,Anomaly,Mirai
0,1288,0,0,0,0,0,0,2,0,0,1288,Anomaly,DoS
0,2390,0,0,0,0,0,0,2,0,0,2390,Anomaly,DoS
2,0,0,33.52380952,32,32,20,640,1,32,3,2,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,27,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,120,Anomaly,MITM ARP Spoofing
66,0,0,40,32,32,3,96,1,32,0,66,Anomaly,Mirai
0,3078,0,0,0,0,0,0,2,0,0,3078,Anomaly,DoS
0,0,0,1403,30,1388,1,30,1,1388,0,161,Anomaly,Scan
0,3171,0,0,0,0,0,0,2,0,0,3171,Anomaly,DoS
0,72,0,0,0,0,0,0,2,0,0,72,Anomaly,MITM ARP Spoofing
0,0,0,2082,1388,1388,1,1388,1,1388,0,76,Anomaly,Scan
0,75,0,1898.666667,0,1424,0,0,3,4272,0,75,Anomaly,Mirai
0,145,0,2082,0,1388,0,0,2,2776,0,145,Anomaly,Mirai
7,0,0,42.66666667,32,32,2,64,1,32,0,7,Anomaly,Mirai
3,0,0,40,32,32,3,96,1,32,0,4,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,79,Anomaly,Mirai
0,140,0,694,0,694,0,0,2,1388,0,140,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,184,Anomaly,Mirai
1387,2867,0,0,0,0,2,0,2,0,353,1387,Anomaly,DoS
0,1010,0,0,0,0,0,0,2,0,0,1010,Anomaly,DoS
0,133,0,1737.6,0,1448,0,0,5,7240,0,133,Normal,Normal
3,0,0,34.28571429,32,32,13,416,1,32,1,3,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,77,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,113,Anomaly,Mirai
0,655,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
74,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Mirai
3,0,0,40,32,32,3,96,1,32,0,3,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,145,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,84,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,229,Anomaly,Mirai
0,0,0,2015,1170,1430,1,1170,1,1430,0,74,Anomaly,Mirai
0,1687,0,0,0,0,0,0,2,0,0,1687,Anomaly,DoS
0,107,0,2082,0,1388,0,0,2,2776,0,107,Anomaly,Mirai
4,0,0,37.33333333,32,32,5,160,1,32,0,5,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,115,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,118,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,77,Anomaly,Mirai
75,0,0,1800,1350,1350,2,2700,1,1350,0,75,Anomaly,Scan
0,80,0,2172,0,1448,0,0,2,2896,0,80,Anomaly,Mirai
0,114,0,2082,0,1388,0,0,2,2776,0,114,Anomaly,Scan
72,0,0,0,0,0,2,0,1,0,0,77,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,0,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,191,Anomaly,Mirai
75,0,0,704,925.3333333,20,3,2776,1,20,0,121,Anomaly,Mirai
125,0,0,1787.5,1430,1430,3,4290,1,1430,0,125,Anomaly,Mirai
0,113,0,2172,0,1448,0,0,2,2896,0,113,Anomaly,Mirai
122,0,0,1906.666667,1430,1430,2,2860,1,1430,0,122,Anomaly,Mirai
134,0,0,1906.666667,1430,1430,2,2860,1,1430,0,134,Anomaly,Mirai
15,0,0,40,32,32,3,96,1,32,0,15,Anomaly,Mirai
0,497,0,0,0,0,0,0,2,0,0,497,Normal,Normal
0,78,0,1403,0,709,0,0,2,1418,0,78,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,118,Anomaly,Scan
10,0,0,36.57142857,32,32,6,192,1,32,0,10,Anomaly,Mirai
0,1471,0,0,0,0,0,0,2,0,0,1471,Anomaly,DoS
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,274,Anomaly,Mirai
70,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Scan
257,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,257,Normal,Normal
4,0,0,42.66666667,32,32,2,64,1,32,0,6,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,106,Anomaly,Mirai
0,10597,0,0,0,0,0,0,2,0,0,10597,Anomaly,DoS
76,0,0,1473.333333,780,1430,2,1560,1,1430,0,152,Anomaly,Mirai
5,0,0,35.2,32,32,9,288,1,32,1,9,Anomaly,Mirai
0,121,0,1930.666667,0,1448,0,0,3,4344,0,121,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,115,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,151,Anomaly,Mirai
0,119,0,38,0,32,0,0,4,128,0,119,Anomaly,Mirai
21,0,0,40,32,32,3,96,1,32,0,21,Anomaly,Mirai
0,74,0,38,0,32,0,0,4,128,0,74,Anomaly,Mirai
0,73,0,1850.666667,0,1388,0,0,3,4164,0,73,Anomaly,Mirai
0,2087,0,0,0,0,0,0,2,0,0,2087,Anomaly,DoS
10,0,0,34.66666667,32,32,11,352,1,32,0,10,Anomaly,Mirai
149,0,0,26.66666667,20,20,2,40,1,20,0,149,Anomaly,Mirai
71,0,0,1850.666667,1388,1388,2,2776,1,1388,0,272,Normal,Normal
71,0,0,1906.666667,1430,1430,2,2860,1,1430,0,123,Anomaly,Mirai
0,117,0,1403,0,709,0,0,2,1418,0,117,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,131,Anomaly,Mirai
0,73,0,0,0,0,0,0,3,0,0,73,Anomaly,Mirai
0,3596,0,0,0,0,0,0,2,0,0,3596,Anomaly,DoS
0,21477,0,0,0,0,0,0,2,0,0,21477,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,149,Anomaly,MITM ARP Spoofing
0,0,0,2172,1448,1448,1,1448,1,1448,0,75,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,10,Anomaly,Mirai
0,146,0,2136,0,1424,0,0,2,2848,0,146,Anomaly,Mirai
0,6572,0,0,0,0,0,0,2,0,0,6572,Anomaly,DoS
0,0,0,42.66666667,32,32,2,64,1,32,0,4,Anomaly,Mirai
0,121,0,0,0,0,0,0,2,0,0,121,Anomaly,Mirai
0,119,0,1403,0,709,0,0,2,1418,0,119,Anomaly,Scan
0,71,0,2082,0,1388,0,0,2,2776,0,71,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,170,Anomaly,Mirai
219,0,0,42.66666667,32,32,2,64,1,32,0,219,Anomaly,Mirai
26,0,0,37.33333333,32,32,5,160,1,32,0,26,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,177,0,2136,0,1424,0,0,2,2848,0,177,Anomaly,Mirai
0,7715,0,0,0,0,0,0,2,0,0,7715,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,190,Anomaly,Mirai
73,0,1,328,242,250,2,484,1,250,0,75,Anomaly,Scan
0,152,0,1403,0,709,0,0,2,1418,0,152,Anomaly,Mirai
0,5736,0,0,0,0,0,0,2,0,0,5736,Anomaly,DoS
72,0,0,0,0,0,2,0,1,0,0,77,Anomaly,MITM ARP Spoofing
0,74,0,0,0,0,0,0,5,0,0,74,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,87,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,71,Anomaly,Mirai
73,0,0,1906.666667,1430,1430,2,2860,1,1430,0,122,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,86,Anomaly,Mirai
0,2730,0,0,0,0,0,0,2,0,0,2730,Anomaly,DoS
269,0,0,42.66666667,32,32,2,64,1,32,0,269,Anomaly,Mirai
0,73,0,0,0,0,0,0,2,0,0,73,Anomaly,Mirai
0,984,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,78,0,0,0,0,0,0,2,0,0,78,Anomaly,Mirai
75,0,0,1906.666667,1430,1430,2,2860,1,1430,0,87,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,91,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,85,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,262,Anomaly,Mirai
0,80,0,120.6666667,0,120.6666667,0,0,3,362,0,80,Anomaly,Mirai
0,135,0,1403,0,709,0,0,2,1418,0,135,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
0,89,0,2172,0,1448,0,0,2,2896,0,89,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,12,Anomaly,Mirai
75,0,1,163.75,35.66666667,274,3,107,1,274,0,122,Anomaly,Mirai
13,0,0,35.55555556,32,32,8,256,1,32,1,13,Anomaly,Mirai
0,119,0,2082,0,1388,0,0,2,2776,0,119,Anomaly,Scan
0,120,0,0,0,0,0,0,2,0,0,120,Anomaly,MITM ARP Spoofing
0,407,1,385.5,0,257,0,0,2,514,0,407,Normal,Normal
16,0,0,42.66666667,32,32,2,64,1,32,0,16,Anomaly,Mirai
0,123,0,1403,0,709,0,0,2,1418,0,123,Anomaly,Mirai
0,0,0,1873,886,1430,1,886,1,1430,0,77,Anomaly,Mirai
4,0,0,37.33333333,32,32,5,160,1,32,0,4,Anomaly,Mirai
0,1191,0,0,0,0,0,0,2,0,0,1191,Anomaly,DoS
73,0,0,0,0,0,5,0,1,0,0,73,Normal,Normal
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Scan
0,145,0,2082,0,1388,0,0,2,2776,0,145,Anomaly,Mirai
3,0,0,35.55555556,32,32,8,256,1,32,0,3,Anomaly,Mirai
0,1241,0,0,0,0,0,0,2,0,0,1241,Anomaly,DoS
0,74,0,0,0,0,0,0,2,0,0,74,Normal,Normal
83,0,0,584,436,440,2,872,1,440,0,83,Anomaly,MITM ARP Spoofing
7,0,0,37.33333333,32,32,5,160,1,32,0,7,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,258,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,87,0,1455.333333,0,992.6666667,0,0,3,2978,0,87,Anomaly,Scan
0,167,1,756,0,743,0,0,2,1486,0,167,Anomaly,MITM ARP Spoofing
0,122,0,2172,0,1448,0,0,2,2896,0,122,Anomaly,MITM ARP Spoofing
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,242,Anomaly,Mirai
179,0,0,1906.666667,1430,1430,2,2860,1,1430,0,179,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,72,Anomaly,Mirai
0,4755,0,0,0,0,1,0,2,0,481,4274,Anomaly,DoS
75,0,0,1549.5,1112.666667,1430,3,3338,1,1430,0,76,Anomaly,Mirai
0,118,0,2082,0,1388,0,0,2,2776,0,118,Anomaly,Mirai
0,3488,0,0,0,0,0,0,2,0,0,3488,Anomaly,DoS
0,134,0,2082,0,1388,0,0,2,2776,0,134,Anomaly,Scan
75,0,0,0,0,0,2,0,1,0,0,77,Anomaly,MITM ARP Spoofing
0,115,0,1930.666667,0,1448,0,0,3,4344,0,115,Anomaly,Mirai
0,159,0,2172,0,1448,0,0,2,2896,0,159,Anomaly,Scan
0,1309,0,0,0,0,0,0,2,0,0,1309,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,71,Anomaly,MITM ARP Spoofing
0,122,0,2172,0,1448,0,0,2,2896,0,122,Anomaly,MITM ARP Spoofing
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Scan
73,0,0,1619.5,1206,1430,3,3618,1,1430,0,119,Anomaly,Mirai
0,2709,0,0,0,0,0,0,2,0,0,2709,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,81,Anomaly,Mirai
0,117,0,2172,0,1448,0,0,2,2896,0,117,Anomaly,Mirai
239,0,0,36.57142857,32,32,6,192,1,32,0,239,Anomaly,Mirai
0,0,1,68,0,68,1,0,1,68,0,31,Anomaly,Mirai
210,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,210,Normal,Normal
0,77,0,1398,0,935.3333333,0,0,3,2806,0,77,Anomaly,Mirai
0,150,0,1930.666667,0,1448,0,0,3,4344,0,150,Anomaly,Mirai
0,2239,0,0,0,0,0,0,2,0,0,2239,Anomaly,DoS
0,74,0,1850.666667,0,1388,0,0,3,4164,0,74,Anomaly,Mirai
34,0,0,40,32,32,3,96,1,32,0,34,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,73,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,12,Anomaly,Mirai
0,0,0,10,20,0,1,20,1,0,0,199,Anomaly,Mirai
256,0,0,42.66666667,32,32,2,64,1,32,0,256,Anomaly,Mirai
0,142,0,2082,0,1388,0,0,2,2776,0,142,Anomaly,Mirai
124,0,0,1906.666667,1430,1430,2,2860,1,1430,0,124,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,264,Anomaly,Mirai
5,0,0,33.14285714,32,32,27,864,1,32,3,5,Anomaly,Mirai
0,82,0,0,0,0,0,0,2,0,0,82,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,101,Anomaly,Mirai
0,118,0,2082,0,1388,0,0,2,2776,0,118,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,222,Anomaly,Mirai
0,0,0,10,20,0,1,20,1,0,0,78,Anomaly,Mirai
0,171,0,2172,0,1448,0,0,2,2896,0,171,Anomaly,MITM ARP Spoofing
0,175,0,2172,0,1448,0,0,2,2896,0,175,Anomaly,MITM ARP Spoofing
0,0,0,1403,30,1388,1,30,1,1388,0,119,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,89,Anomaly,Mirai
9,0,0,34.46153846,32,32,12,384,1,32,0,9,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,159,Anomaly,Mirai
0,109,0,1930.666667,0,1448,0,0,3,4344,0,109,Anomaly,Mirai
0,4862,0,0,0,0,0,0,2,0,0,4862,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,116,Anomaly,Mirai
76,0,1,1921.333333,1441,1441,2,2882,1,1441,0,163,Anomaly,Mirai
0,122,0,1403,0,709,0,0,2,1418,0,122,Anomaly,Scan
0,76,0,0,0,0,0,0,3,0,0,76,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,144,Anomaly,Mirai
0,144,0,2082,0,1388,0,0,2,2776,0,144,Anomaly,Mirai
12,0,0,37.33333333,32,32,5,160,1,32,0,12,Anomaly,Mirai
0,0,0,1737,614,1430,1,614,1,1430,0,126,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,14,Anomaly,Mirai
10,0,0,40,32,32,3,96,1,32,0,13,Anomaly,Mirai
0,133,0,2082,0,1388,0,0,2,2776,0,133,Anomaly,Scan
949,7989,0,0,0,0,3,0,2,0,1897,4839,Anomaly,DoS
0,69,0,2082,0,1388,0,0,2,2776,0,69,Anomaly,MITM ARP Spoofing
0,0,0,2172,1448,1448,1,1448,1,1448,0,74,Anomaly,Mirai
0,2909,0,0,0,0,0,0,2,0,0,2909,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,120,Anomaly,Mirai
0,3314,0,0,0,0,0,0,2,0,0,3314,Anomaly,DoS
0,0,1,495.5,331,330,1,331,1,330,0,75,Anomaly,Scan
61439,67912,1,1043.840909,1270.371429,81.44444444,35,44463,9,733,3343,58886,Anomaly,DoS
5,0,0,40,32,32,3,96,1,32,0,6,Anomaly,Mirai
5,0,0,42.66666667,32,32,2,64,1,32,0,15,Anomaly,Mirai
115,0,0,1906.666667,1430,1430,2,2860,1,1430,0,115,Anomaly,Mirai
0,73,0,1850.666667,0,1388,0,0,3,4164,0,73,Anomaly,Scan
0,0,0,0,0,0,1,0,1,0,0,86,Anomaly,Mirai
75,0,0,1553.333333,900,1430,2,1800,1,1430,0,123,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,74,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,5,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,159,Anomaly,Mirai
0,113,0,2172,0,1448,0,0,2,2896,0,113,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,72,Anomaly,MITM ARP Spoofing
0,79,0,48,0,32,0,0,2,64,0,79,Anomaly,Mirai
0,133,0,1403,0,709,0,0,2,1418,0,133,Anomaly,MITM ARP Spoofing
72,0,0,1906.666667,1430,1430,2,2860,1,1430,0,116,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,182,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,22,Anomaly,Mirai
0,0,0,2100,1400,1400,1,1400,1,1400,0,149,Anomaly,Mirai
0,77,0,2172,0,1448,0,0,2,2896,0,77,Anomaly,MITM ARP Spoofing
15,0,0,40,32,32,3,96,1,32,0,15,Anomaly,Mirai
0,112,0,2172,0,1448,0,0,2,2896,0,112,Anomaly,MITM ARP Spoofing
0,75,0,1550,0,856,0,0,2,1712,0,75,Anomaly,Mirai
0,1354,0,0,0,0,0,0,2,0,0,1354,Anomaly,DoS
0,0,0,2190,1460,1460,1,1460,1,1460,0,281,Anomaly,Mirai
0,144,0,0,0,0,0,0,3,0,0,144,Anomaly,Mirai
0,2083,0,0,0,0,0,0,2,0,0,2083,Anomaly,DoS
0,482,0,1388,1388,694,1,1388,2,1388,0,276,Normal,Normal
0,0,0,30,20,20,1,20,1,20,0,199,Anomaly,Mirai
0,119,0,1930.666667,0,1448,0,0,3,4344,0,119,Anomaly,Mirai
0,112,0,2136,0,1424,0,0,2,2848,0,112,Anomaly,Mirai
0,73,0,38.4,0,32,0,0,5,160,0,73,Anomaly,Mirai
0,80,0,2172,0,1448,0,0,2,2896,0,80,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,118,Anomaly,Mirai
76,0,0,37.33333333,32,32,5,160,1,32,0,76,Anomaly,Mirai
85,0,0,40,32,32,3,96,1,32,0,85,Anomaly,Mirai
0,120,0,1403,0,709,0,0,2,1418,0,120,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,87,Anomaly,MITM ARP Spoofing
0,3140,0,0,0,0,0,0,2,0,0,3140,Anomaly,DoS
0,0,0,2172,1448,1448,1,1448,1,1448,0,112,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,184,Anomaly,Mirai
0,74,0,1850.666667,0,1388,0,0,3,4164,0,74,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,144,Anomaly,Scan
191,0,0,1850.666667,1388,1388,2,2776,1,1388,0,307,Normal,Normal
3,0,0,34.90909091,32,32,10,320,1,32,1,3,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,79,Anomaly,Mirai
8,0,0,40,32,32,3,96,1,32,0,8,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Scan
0,135,0,2082,0,1388,0,0,2,2776,0,135,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,96,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,74,Anomaly,MITM ARP Spoofing
6,0,0,42.66666667,32,32,2,64,1,32,0,9,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,5,Anomaly,Mirai
0,288,0,925.3333333,0,462.6666667,0,0,3,1388,0,288,Normal,Normal
72,0,0,24,20,20,4,80,1,20,0,72,Anomaly,Mirai
0,109,0,1617.666667,0,1135,0,0,3,3405,0,109,Anomaly,Mirai
0,76,0,2136,0,1424,0,0,2,2848,0,76,Anomaly,Mirai
0,82,0,46.66666667,0,33.33333333,0,0,3,100,0,82,Anomaly,Mirai
0,3191,0,0,0,0,0,0,2,0,0,3191,Anomaly,DoS
0,1151,0,0,0,0,1,0,2,0,0,0,Anomaly,DoS
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Scan
0,0,0,1403,30,1388,1,30,1,1388,0,116,Anomaly,Mirai
25,0,0,37.33333333,32,32,5,160,1,32,0,25,Anomaly,Mirai
0,133,0,2082,0,1388,0,0,2,2776,0,133,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,151,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,118,Anomaly,Mirai
145,0,0,1906.666667,1430,1430,2,2860,1,1430,0,145,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,803,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,113,0,1488,0,764,0,0,2,1528,0,113,Anomaly,Scan
0,0,0,0,0,0,1,0,1,0,0,123,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,273,Anomaly,Mirai
0,172,0,2082,0,1388,0,0,2,2776,0,172,Normal,Normal
75,0,0,1921.333333,1441,1441,2,2882,1,1441,0,145,Anomaly,Mirai
76,0,0,0,0,0,2,0,1,0,0,90,Anomaly,MITM ARP Spoofing
0,75,0,1850.666667,0,1388,0,0,3,4164,0,75,Anomaly,Mirai
0,78,0,1930.666667,0,1448,0,0,3,4344,0,78,Anomaly,Mirai
0,166,0,2172,0,1448,0,0,2,2896,0,166,Anomaly,Mirai
0,122,0,1403,0,709,0,0,2,1418,0,122,Anomaly,Scan
286,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,286,Normal,Normal
73,0,0,1539.5,1099.333333,1430,3,3298,1,1430,0,122,Anomaly,Mirai
0,147,0,1403,0,709,0,0,2,1418,0,147,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,185,Anomaly,Mirai
2,0,0,33.23076923,32,32,25,800,1,32,0,3,Anomaly,Mirai
147,0,0,1906.666667,1430,1430,2,2860,1,1430,0,147,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,3,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,72,Anomaly,Scan
2,0,0,40,32,32,3,96,1,32,0,2,Anomaly,Mirai
0,431,0,0,0,0,0,0,2,0,0,431,Normal,Normal
0,81,0,1930.666667,0,1448,0,0,3,4344,0,81,Anomaly,MITM ARP Spoofing
73,0,0,0,0,0,2,0,1,0,0,75,Anomaly,MITM ARP Spoofing
0,162,0,2172,0,1448,0,0,2,2896,0,162,Anomaly,Mirai
0,74,0,0,0,0,0,0,3,0,0,74,Anomaly,Mirai
0,86,0,1902,0,1208,0,0,2,2416,0,86,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,120,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,74,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,80,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
14,0,0,35.2,32,32,9,288,1,32,0,14,Anomaly,Mirai
74,0,0,1398,709,1388,2,1418,1,1388,0,112,Normal,Normal
74,0,1,724.25,755,316,3,2265,1,316,0,121,Anomaly,Mirai
76,0,0,1921.333333,1441,1441,2,2882,1,1441,0,156,Anomaly,Mirai
12,0,0,42.66666667,32,32,2,64,1,32,0,12,Anomaly,Mirai
77,0,0,1921.333333,1441,1441,2,2882,1,1441,0,184,Anomaly,Mirai
0,121,0,1786,0,1092,0,0,2,2184,0,121,Anomaly,Mirai
119,0,0,1787.5,1430,1430,3,4290,1,1430,0,119,Anomaly,Mirai
18,0,0,36.57142857,32,32,6,192,1,32,0,18,Anomaly,Mirai
172,0,0,1398,709,1388,2,1418,1,1388,0,172,Normal,Normal
0,133,0,1403,0,709,0,0,2,1418,0,133,Anomaly,Mirai
0,0,0,2100,1400,1400,1,1400,1,1400,0,137,Anomaly,Scan
0,1802,0,0,0,0,0,0,2,0,0,1802,Anomaly,DoS
0,0,0,27,18,18,1,18,1,18,0,22,Anomaly,Mirai
0,120,0,2172,0,1448,0,0,2,2896,0,120,Anomaly,Mirai
0,3487,0,0,0,0,0,0,2,0,0,3487,Anomaly,DoS
0,214,0,2172,0,1448,0,0,2,2896,0,214,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,72,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,72,Anomaly,Mirai
0,75,0,2082,0,1388,0,0,2,2776,0,75,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,116,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,120,Anomaly,Mirai
0,75,0,0,0,0,0,0,4,0,0,75,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,11,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,408,Normal,Normal
0,76,0,120.6666667,0,120.6666667,0,0,3,362,0,76,Anomaly,Mirai
0,0,0,1884,1448,1160,1,1448,1,1160,0,117,Anomaly,Mirai
0,167,0,2082,0,1388,0,0,2,2776,0,167,Anomaly,Scan
0,0,0,30,20,20,1,20,1,20,0,80,Anomaly,Mirai
0,117,0,1403,0,709,0,0,2,1418,0,117,Anomaly,Scan
75,0,0,1436.666667,725,1430,2,1450,1,1430,0,225,Anomaly,Mirai
